거래금액,거래유형,건물면적,건물주용도,건축년도,년,대지면적,법정동,시군구,용도지역,월,유형,일,지역코드,층,구분,건물m2당가격,토지m2당가격
20900,0,16.09,제2종근린생활,2005.0,2013,0.0,신문로1가,종로구,일반상업,2,집합,7,11110,-1.0,0,1298.943,inf
22350,0,17.2,제2종근린생활,2005.0,2013,0.0,신문로1가,종로구,일반상업,2,집합,7,11110,-1.0,0,1299.419,inf
22350,0,17.2,제2종근린생활,2005.0,2013,0.0,신문로1가,종로구,일반상업,2,집합,7,11110,-1.0,0,1299.419,inf
20900,0,16.09,제2종근린생활,2005.0,2013,0.0,신문로1가,종로구,일반상업,2,집합,7,11110,-1.0,0,1298.943,inf
31000,0,18.4,판매,2004.0,2013,0.0,수송동,종로구,일반상업,2,집합,8,11110,1.0,0,1684.783,inf
20000,0,36.86,숙박,2005.0,2013,0.0,수송동,종로구,일반상업,2,집합,14,11110,7.0,0,542.594,inf
80000,0,42.0,판매,2004.0,2013,0.0,수송동,종로구,일반상업,2,집합,21,11110,1.0,0,1904.762,inf
180000,0,152.85,제2종근린생활,1991.0,2013,88.4,삼청동,종로구,제1종일반주거,2,일반,13,11110,0.0,0,1177.625,2036.199
422750,0,85.95,제1종근린생활,0.0,2013,147.1,관수동,종로구,일반상업,2,일반,20,11110,0.0,0,4918.557,2873.895
7000,0,5.91,판매,2006.0,2013,0.0,인의동,종로구,일반상업,2,집합,1,11110,0.0,0,1184.433,inf
16000,0,15.37,판매,2006.0,2013,0.0,인의동,종로구,일반상업,2,집합,14,11110,-1.0,0,1040.989,inf
190000,0,270.48,제1종근린생활,1967.0,2013,68.4,종로4가,종로구,일반상업,2,일반,8,11110,0.0,0,702.455,2777.778
15000,0,14.88,제2종근린생활,1967.0,2013,0.0,종로4가,종로구,일반상업,2,집합,8,11110,0.0,0,1008.065,inf
40000,0,8.0,판매,1973.0,2013,0.0,종로6가,종로구,일반상업,2,집합,15,11110,10.0,0,5000.0,inf
30000,0,5.98,판매,1973.0,2013,0.0,종로6가,종로구,일반상업,2,집합,15,11110,10.0,0,5016.722,inf
30000,0,5.98,판매,1973.0,2013,0.0,종로6가,종로구,일반상업,2,집합,15,11110,10.0,0,5016.722,inf
65000,0,10.45,판매,0.0,2013,0.0,종로6가,종로구,일반상업,2,집합,18,11110,0.0,0,6220.096,inf
92000,0,174.48,제2종근린생활,2005.0,2013,0.0,동숭동,종로구,제3종일반주거,2,집합,6,11110,3.0,0,527.281,inf
92000,0,174.48,제2종근린생활,2005.0,2013,0.0,동숭동,종로구,제3종일반주거,2,집합,6,11110,4.0,0,527.281,inf
15000,0,54.1,업무,1997.0,2013,0.0,창신동,종로구,일반상업,2,집합,15,11110,7.0,0,277.264,inf
11000,0,40.45,업무,1997.0,2013,0.0,창신동,종로구,일반상업,2,집합,20,11110,8.0,0,271.941,inf
12000,0,35.67,교육연구,1997.0,2013,0.0,창신동,종로구,일반상업,2,집합,22,11110,9.0,0,336.417,inf
30000,0,258.45,제1종근린생활,1990.0,2013,41.55,숭인동,종로구,일반상업,2,일반,26,11110,0.0,지분,116.077,722.022
30000,0,258.45,제1종근린생활,1990.0,2013,41.55,숭인동,종로구,일반상업,2,일반,26,11110,0.0,지분,116.077,722.022
74000,0,40.1,판매,2004.0,2013,0.0,숭인동,종로구,일반상업,2,집합,27,11110,1.0,0,1845.387,inf
80000,0,42.45,판매,2004.0,2013,0.0,숭인동,종로구,일반상업,2,집합,27,11110,1.0,0,1884.57,inf
43000,0,35.47,제2종근린생활,0.0,2013,69.4,내자동,종로구,제3종일반주거,3,일반,29,11110,0.0,0,1212.292,619.597
85000,0,97.13,제2종근린생활,1967.0,2013,14.88,당주동,종로구,일반상업,3,일반,4,11110,0.0,지분,875.116,5712.366
15955,0,10.92,제2종근린생활,2004.0,2013,0.0,내수동,종로구,준주거,3,집합,11,11110,1.0,지분,1461.081,inf
15955,0,10.92,제2종근린생활,2004.0,2013,0.0,내수동,종로구,준주거,3,집합,11,11110,1.0,지분,1461.081,inf
16545,0,12.87,제2종근린생활,2004.0,2013,0.0,내수동,종로구,준주거,3,집합,11,11110,1.0,지분,1285.548,inf
16545,0,12.87,제2종근린생활,2004.0,2013,0.0,내수동,종로구,준주거,3,집합,11,11110,1.0,지분,1285.548,inf
37500,0,43.46,업무,2005.0,2013,0.0,신문로1가,종로구,일반상업,3,집합,6,11110,0.0,0,862.862,inf
37500,0,43.46,업무,2005.0,2013,0.0,신문로1가,종로구,일반상업,3,집합,6,11110,0.0,0,862.862,inf
45000,0,29.77,판매,2004.0,2013,0.0,수송동,종로구,일반상업,3,집합,15,11110,1.0,0,1511.589,inf
6400,0,24.44,제1종근린생활,1991.0,2013,0.0,관훈동,종로구,일반상업,3,집합,22,11110,0.0,0,261.866,inf
125400,0,83.97,제1종근린생활,0.0,2013,188.4,와룡동,종로구,일반상업,3,일반,22,11110,0.0,0,1493.39,665.605
65000,0,93.74,업무,2005.0,2013,0.0,경운동,종로구,일반상업,3,집합,15,11110,2.0,0,693.407,inf
5500,0,10.92,기타,1992.0,2013,0.0,인사동,종로구,일반상업,3,집합,22,11110,2.0,0,503.663,inf
185000,0,371.52,제2종근린생활,1989.0,2013,155.3,낙원동,종로구,일반상업,3,일반,21,11110,0.0,0,497.954,1191.243
285000,0,299.07,제1종근린생활,1993.0,2013,143.5,안국동,종로구,제1종일반주거,3,일반,20,11110,0.0,0,952.954,1986.063
65000,0,52.15,제2종근린생활,2013.0,2013,76.0,화동,종로구,제1종일반주거,3,일반,15,11110,0.0,0,1246.405,855.263
81000,0,33.06,제1종근린생활,0.0,2013,41.7,가회동,종로구,제1종일반주거,3,일반,8,11110,0.0,0,2450.091,1942.446
183000,0,34.83,제2종근린생활,0.0,2013,97.3,봉익동,종로구,일반상업,3,일반,25,11110,0.0,0,5254.091,1880.781
15000,0,8.42,판매,2006.0,2013,0.0,인의동,종로구,일반상업,3,집합,4,11110,1.0,0,1781.473,inf
11000,0,8.67,판매,2006.0,2013,0.0,인의동,종로구,일반상업,3,집합,18,11110,0.0,0,1268.743,inf
10000,0,9.92,제2종근린생활,1967.0,2013,0.0,종로4가,종로구,일반상업,3,집합,18,11110,0.0,0,1008.065,inf
955000,0,1508.79,제1종근린생활,0.0,2013,376.2,종로5가,종로구,일반상업,3,일반,15,11110,0.0,0,632.958,2538.543
4000,0,4.28,판매,1984.0,2013,0.0,종로5가,종로구,일반상업,3,집합,28,11110,1.0,0,934.579,inf
1500,0,4.01,판매,1984.0,2013,0.0,종로5가,종로구,일반상업,3,집합,29,11110,4.0,0,374.065,inf
80000,0,11.8,판매,0.0,2013,0.0,종로6가,종로구,일반상업,3,집합,4,11110,0.0,0,6779.661,inf
60000,0,10.45,판매,0.0,2013,0.0,종로6가,종로구,일반상업,3,집합,4,11110,0.0,0,5741.627,inf
52000,0,87.55,제1종근린생활,2002.0,2013,0.0,명륜1가,종로구,제2종일반주거,3,집합,21,11110,1.0,0,593.946,inf
33000,0,19.83,제1종근린생활,0.0,2013,49.6,명륜1가,종로구,제2종일반주거,3,일반,27,11110,0.0,0,1664.145,665.323
100000,0,52.89,제2종근린생활,0.0,2013,92.6,명륜4가,종로구,제3종일반주거,3,일반,26,11110,0.0,0,1890.717,1079.914
99500,0,72.73,제1종근린생활,0.0,2013,138.8,창신동,종로구,일반상업,3,일반,20,11110,0.0,0,1368.074,716.859
50000,0,28.15,판매,2006.0,2013,0.0,창신동,종로구,제2종일반주거,3,집합,22,11110,1.0,0,1776.199,inf
50000,0,167.14,제2종근린생활,1990.0,2013,86.0,구기동,종로구,제1종일반주거,3,일반,20,11110,0.0,0,299.15,581.395
11000,0,38.1,판매,1989.0,2013,0.0,평창동,종로구,제1종일반주거,3,집합,26,11110,1.0,0,288.714,inf
37000,0,32.96,제2종근린생활,0.0,2013,122.33,부암동,종로구,개발제한구역,3,일반,20,11110,0.0,지분,1122.573,302.461
183000,0,164.82,제2종근린생활,0.0,2013,611.67,부암동,종로구,개발제한구역,3,일반,20,11110,0.0,지분,1110.302,299.181
7500,0,24.65,업무,1988.0,2013,0.0,부암동,종로구,제2종일반주거,3,집합,27,11110,4.0,0,304.26,inf
22000,0,41.12,제2종근린생활,1980.0,2013,0.0,무악동,종로구,제3종일반주거,3,집합,6,11110,1.0,0,535.019,inf
1300,0,16.6,제1종근린생활,1980.0,2013,0.0,무악동,종로구,제3종일반주거,3,집합,6,11110,-1.0,0,78.313,inf
9250,0,17.85,제2종근린생활,1981.0,2013,0.0,당주동,종로구,일반상업,4,집합,15,11110,-1.0,0,518.207,inf
11000,0,29.45,제2종근린생활,1981.0,2013,0.0,당주동,종로구,일반상업,4,집합,22,11110,-1.0,지분,373.514,inf
28115007,0,54672.32,업무,2000.0,2013,3481.5,신문로1가,종로구,일반상업,4,일반,18,11110,0.0,0,514.246,8075.544
83500,0,270.87,업무,1993.0,2013,0.0,경운동,종로구,일반상업,4,집합,1,11110,15.0,0,308.266,inf
300000,0,55.76,제2종근린생활,0.0,2013,161.15,관철동,종로구,일반상업,4,일반,19,11110,0.0,지분,5380.201,1861.62
23000,0,46.25,제1종근린생활,0.0,2013,29.8,돈의동,종로구,일반상업,4,일반,23,11110,0.0,0,497.297,771.812
23000,0,46.25,제1종근린생활,0.0,2013,29.8,돈의동,종로구,일반상업,4,일반,23,11110,0.0,0,497.297,771.812
6000,0,17.64,제1종근린생활,1967.0,2013,0.0,장사동,종로구,일반상업,4,집합,26,11110,0.0,0,340.136,inf
25000,0,33.21,제2종근린생활,2006.0,2013,0.0,인의동,종로구,일반상업,4,집합,3,11110,-2.0,0,752.785,inf
10000,0,8.67,판매,2006.0,2013,0.0,인의동,종로구,일반상업,4,집합,5,11110,1.0,0,1153.403,inf
140000,0,31.93,판매,0.0,2013,0.0,종로6가,종로구,일반상업,4,집합,20,11110,1.0,0,4384.591,inf
31000,0,60.19,제1종근린생활,0.0,2013,49.6,명륜3가,종로구,제2종일반주거,4,일반,2,11110,0.0,0,515.036,625.0
66100,0,102.48,제2종근린생활,1964.0,2013,75.4,숭인동,종로구,일반상업,4,일반,22,11110,0.0,지분,645.004,876.658
95000,0,516.85,기타,0.0,2013,724.0,평창동,종로구,제1종전용주거,4,일반,19,11110,0.0,0,183.806,131.215
18539,0,64.75,판매,1991.0,2013,0.0,평창동,종로구,제2종일반주거,4,집합,24,11110,0.0,0,286.317,inf
110000,0,98.89,제2종근린생활,0.0,2013,367.0,부암동,종로구,개발제한구역,4,일반,1,11110,0.0,지분,1112.347,299.728
27000,0,32.96,제2종근린생활,0.0,2013,122.33,부암동,종로구,개발제한구역,4,일반,1,11110,0.0,지분,819.175,220.714
22800,0,38.7,제2종근린생활,2003.0,2013,0.0,적선동,종로구,일반상업,5,집합,3,11110,-1.0,0,589.147,inf
95000,0,80.47,제1종근린생활,0.0,2013,128.6,누하동,종로구,제2종일반주거,5,일반,10,11110,0.0,0,1180.564,738.725
41000,0,36.66,판매,2008.0,2013,0.0,사직동,종로구,준주거,5,집합,8,11110,-1.0,0,1118.385,inf
11352,0,23.17,제2종근린생활,1981.0,2013,0.0,당주동,종로구,일반상업,5,집합,1,11110,-1.0,0,489.944,inf
9800,0,13.97,판매,1985.0,2013,0.0,당주동,종로구,일반상업,5,집합,2,11110,-1.0,0,701.503,inf
131500,0,46.28,제2종근린생활,0.0,2013,76.0,당주동,종로구,일반상업,5,일반,10,11110,0.0,0,2841.4,1730.263
35625,0,45.32,업무,2005.0,2013,0.0,신문로1가,종로구,일반상업,5,집합,23,11110,14.0,0,786.077,inf
35625,0,45.32,업무,2005.0,2013,0.0,신문로1가,종로구,일반상업,5,집합,23,11110,14.0,0,786.077,inf
22046598,0,40991.0,업무,2013.0,2013,2864.7,청진동,종로구,일반상업,5,일반,29,11110,0.0,0,537.84,7695.954
33000,0,39.67,숙박,2005.0,2013,0.0,수송동,종로구,일반상업,5,집합,10,11110,0.0,0,831.863,inf
63000,0,73.19,판매,2007.0,2013,0.0,종로1가,종로구,일반상업,5,집합,28,11110,5.0,0,860.773,inf
4000,0,23.4,제2종근린생활,1991.0,2013,0.0,관훈동,종로구,일반상업,5,집합,14,11110,-1.0,0,170.94,inf
4000,0,23.4,제2종근린생활,1991.0,2013,0.0,관훈동,종로구,일반상업,5,집합,14,11110,-1.0,0,170.94,inf
47000,0,29.26,제2종근린생활,0.0,2013,46.3,운니동,종로구,일반상업,5,일반,13,11110,0.0,0,1606.288,1015.119
108000,0,261.47,제2종근린생활,2011.0,2013,82.6,익선동,종로구,일반상업,5,일반,13,11110,0.0,0,413.049,1307.506
142500,0,181.23,제2종근린생활,1965.0,2013,59.5,인사동,종로구,일반상업,5,일반,13,11110,0.0,0,786.294,2394.958
1450,0,4.32,기타,1992.0,2013,0.0,인사동,종로구,일반상업,5,집합,29,11110,-1.0,0,335.648,inf
1450,0,4.32,기타,1992.0,2013,0.0,인사동,종로구,일반상업,5,집합,29,11110,-1.0,0,335.648,inf
60000,0,39.34,제1종근린생활,1991.0,2013,69.4,인사동,종로구,일반상업,5,일반,29,11110,0.0,0,1525.165,864.553
162000,0,155.16,제1종근린생활,0.0,2013,72.7,묘동,종로구,일반상업,5,일반,23,11110,0.0,0,1044.084,2228.336
380000,0,85.16,제1종근린생활,0.0,2013,132.2,종로3가,종로구,일반상업,5,일반,29,11110,0.0,지분,4462.189,2874.433
27000,0,74.55,제1종근린생활,2006.0,2013,0.0,인의동,종로구,일반상업,5,집합,22,11110,-1.0,0,362.173,inf
3220000,0,1088.4,제1종근린생활,1957.0,2013,1511.7,종로5가,종로구,일반상업,5,일반,14,11110,0.0,0,2958.471,2130.052
229000,0,358.18,제2종근린생활,0.0,2013,129.3,종로5가,종로구,일반상업,5,일반,20,11110,0.0,0,639.343,1771.075
2500,0,4.01,판매,1984.0,2013,0.0,종로5가,종로구,일반상업,5,집합,24,11110,1.0,0,623.441,inf
2500,0,4.01,판매,1984.0,2013,0.0,종로5가,종로구,일반상업,5,집합,24,11110,1.0,0,623.441,inf
60000,0,59.5,제1종근린생활,0.0,2013,40.5,연건동,종로구,제2종일반주거,5,일반,6,11110,0.0,0,1008.403,1481.481
76500,0,59.96,제2종근린생활,1957.0,2013,93.2,충신동,종로구,일반상업,5,일반,16,11110,0.0,0,1275.851,820.815
20000,0,119.49,제2종근린생활,1994.0,2013,99.5,혜화동,종로구,제3종일반주거,5,일반,1,11110,0.0,0,167.378,201.005
151800,0,550.05,제2종근린생활,1991.0,2013,189.1,혜화동,종로구,일반상업,5,일반,1,11110,0.0,0,275.975,802.75
125000,0,49.59,제2종근린생활,0.0,2013,112.4,명륜4가,종로구,제2종일반주거,5,일반,22,11110,0.0,0,2520.669,1112.1
11700,0,40.45,교육연구,1997.0,2013,0.0,창신동,종로구,일반상업,5,집합,14,11110,9.0,0,289.246,inf
11000,0,35.25,교육연구,1997.0,2013,0.0,창신동,종로구,일반상업,5,집합,20,11110,9.0,0,312.057,inf
3600,0,64.11,제2종근린생활,1992.0,2013,25.55,숭인동,종로구,제2종일반주거,5,일반,13,11110,0.0,지분,56.153,140.9
200000,0,635.25,숙박,1988.0,2013,206.9,숭인동,종로구,일반상업,5,일반,28,11110,0.0,0,314.837,966.651
32000,0,26.61,판매,1965.0,2013,41.29,숭인동,종로구,일반상업,5,일반,30,11110,0.0,지분,1202.555,775.006
321500,0,878.29,숙박,1985.0,2013,248.1,숭인동,종로구,일반상업,5,일반,31,11110,0.0,지분,366.052,1295.848
46000,0,42.75,제2종근린생활,1995.0,2013,0.0,교북동,종로구,제3종일반주거,5,집합,21,11110,1.0,0,1076.023,inf
26000,0,28.5,제2종근린생활,1995.0,2013,0.0,교북동,종로구,제3종일반주거,5,집합,21,11110,1.0,0,912.281,inf
46000,0,42.75,제2종근린생활,1995.0,2013,0.0,교북동,종로구,제3종일반주거,5,집합,21,11110,1.0,0,1076.023,inf
39000,0,36.3,제2종근린생활,1995.0,2013,0.0,교북동,종로구,제3종일반주거,5,집합,21,11110,1.0,0,1074.38,inf
530000,0,769.85,기타,1997.0,2013,1197.0,평창동,종로구,제1종전용주거,5,일반,1,11110,0.0,0,688.446,442.774
19000,0,62.1,기타,1991.0,2013,0.0,평창동,종로구,제2종일반주거,5,집합,7,11110,4.0,0,305.958,inf
306900,0,1357.61,기타,2001.0,2013,1260.0,평창동,종로구,제1종전용주거,5,일반,13,11110,0.0,0,226.059,243.571
15000,0,32.49,제1종근린생활,2003.0,2013,0.0,적선동,종로구,일반상업,6,집합,27,11110,0.0,0,461.681,inf
5410,0,11.07,제2종근린생활,1981.0,2013,0.0,당주동,종로구,일반상업,6,집합,7,11110,1.0,0,488.708,inf
5000,0,12.79,제2종근린생활,1981.0,2013,0.0,당주동,종로구,일반상업,6,집합,12,11110,-1.0,0,390.93,inf
5000,0,12.79,제2종근린생활,1981.0,2013,0.0,당주동,종로구,일반상업,6,집합,12,11110,-1.0,0,390.93,inf
15000,0,23.89,판매,1985.0,2013,0.0,당주동,종로구,일반상업,6,집합,14,11110,-1.0,0,627.878,inf
6350,0,12.56,판매,1985.0,2013,0.0,당주동,종로구,일반상업,6,집합,29,11110,-1.0,0,505.573,inf
950710,0,748.75,업무,2010.0,2013,0.0,중학동,종로구,일반상업,6,집합,27,11110,10.0,0,1269.73,inf
954220,0,751.52,업무,2010.0,2013,0.0,중학동,종로구,일반상업,6,집합,27,11110,9.0,0,1269.72,inf
963710,0,758.99,업무,2010.0,2013,0.0,중학동,종로구,일반상업,6,집합,27,11110,8.0,0,1269.727,inf
973780,0,766.92,업무,2010.0,2013,0.0,중학동,종로구,일반상업,6,집합,27,11110,7.0,0,1269.728,inf
983840,0,774.85,업무,2010.0,2013,0.0,중학동,종로구,일반상업,6,집합,27,11110,6.0,0,1269.717,inf
993680,0,782.59,업무,2010.0,2013,0.0,중학동,종로구,일반상업,6,집합,27,11110,5.0,0,1269.733,inf
1003050,0,789.97,업무,2010.0,2013,0.0,중학동,종로구,일반상업,6,집합,27,11110,4.0,0,1269.732,inf
87360,0,68.8,업무,2010.0,2013,0.0,중학동,종로구,일반상업,6,집합,27,11110,3.0,0,1269.767,inf
180380,0,142.06,업무,2010.0,2013,0.0,중학동,종로구,일반상업,6,집합,27,11110,2.0,0,1269.745,inf
403950,0,318.14,업무,2010.0,2013,0.0,중학동,종로구,일반상업,6,집합,27,11110,2.0,0,1269.724,inf
972640,0,383.01,제2종근린생활,2010.0,2013,0.0,중학동,종로구,일반상업,6,집합,27,11110,1.0,0,2539.464,inf
300370,0,337.94,제2종근린생활,2010.0,2013,0.0,중학동,종로구,일반상업,6,집합,27,11110,0.0,0,888.826,inf
1058680,0,833.79,업무,2010.0,2013,0.0,중학동,종로구,일반상업,6,집합,27,11110,17.0,0,1269.72,inf
958690,0,755.03,업무,2010.0,2013,0.0,중학동,종로구,일반상업,6,집합,27,11110,11.0,0,1269.738,inf
967530,0,762.0,업무,2010.0,2013,0.0,중학동,종로구,일반상업,6,집합,27,11110,12.0,0,1269.724,inf
976550,0,769.1,업무,2010.0,2013,0.0,중학동,종로구,일반상업,6,집합,27,11110,13.0,0,1269.731,inf
985600,0,776.23,업무,2010.0,2013,0.0,중학동,종로구,일반상업,6,집합,27,11110,14.0,0,1269.727,inf
994610,0,783.33,업무,2010.0,2013,0.0,중학동,종로구,일반상업,6,집합,27,11110,15.0,0,1269.72,inf
1003580,0,790.39,업무,2010.0,2013,0.0,중학동,종로구,일반상업,6,집합,27,11110,16.0,0,1269.728,inf
1060330,0,835.08,업무,2010.0,2013,0.0,중학동,종로구,일반상업,6,집합,27,11110,16.0,0,1269.735,inf
1012680,0,797.56,업무,2010.0,2013,0.0,중학동,종로구,일반상업,6,집합,27,11110,17.0,0,1269.723,inf
1061980,0,836.38,업무,2010.0,2013,0.0,중학동,종로구,일반상업,6,집합,27,11110,15.0,0,1269.734,inf
1063700,0,837.74,업무,2010.0,2013,0.0,중학동,종로구,일반상업,6,집합,27,11110,14.0,0,1269.726,inf
1065550,0,839.2,업무,2010.0,2013,0.0,중학동,종로구,일반상업,6,집합,27,11110,13.0,0,1269.721,inf
1067360,0,840.62,업무,2010.0,2013,0.0,중학동,종로구,일반상업,6,집합,27,11110,12.0,0,1269.729,inf
1068940,0,841.87,업무,2010.0,2013,0.0,중학동,종로구,일반상업,6,집합,27,11110,11.0,0,1269.721,inf
1070300,0,842.94,업무,2010.0,2013,0.0,중학동,종로구,일반상업,6,집합,27,11110,10.0,0,1269.723,inf
1071490,0,843.87,업무,2010.0,2013,0.0,중학동,종로구,일반상업,6,집합,27,11110,9.0,0,1269.733,inf
1072870,0,844.96,업무,2010.0,2013,0.0,중학동,종로구,일반상업,6,집합,27,11110,8.0,0,1269.729,inf
1075470,0,847.01,업무,2010.0,2013,0.0,중학동,종로구,일반상업,6,집합,27,11110,7.0,0,1269.725,inf
1077900,0,848.92,업무,2010.0,2013,0.0,중학동,종로구,일반상업,6,집합,27,11110,6.0,0,1269.731,inf
1079360,0,850.07,업무,2010.0,2013,0.0,중학동,종로구,일반상업,6,집합,27,11110,5.0,0,1269.731,inf
1080030,0,850.6,업무,2010.0,2013,0.0,중학동,종로구,일반상업,6,집합,27,11110,4.0,0,1269.727,inf
1079980,0,850.56,업무,2010.0,2013,0.0,중학동,종로구,일반상업,6,집합,27,11110,3.0,0,1269.728,inf
281150,0,221.42,업무,2010.0,2013,0.0,중학동,종로구,일반상업,6,집합,27,11110,2.0,0,1269.759,inf
474510,0,373.71,업무,2010.0,2013,0.0,중학동,종로구,일반상업,6,집합,27,11110,2.0,0,1269.728,inf
