거래금액,거래유형,건물면적,건물주용도,건축년도,년,대지면적,법정동,시군구,용도지역,월,유형,일,중개사소재지,지역코드,층,해제사유발생일,해제여부,구분
"4,900",,23.55,판매,1987,2017,,마포동,마포구,준주거,6,집합,20,,11440,,,,
"190,000",,559.07,업무,1986,2017,,마포동,마포구,준주거,6,집합,30,,11440,,,,
"14,000",,25.68,업무,2000,2017,,대흥동,마포구,일반상업,6,집합,5,,11440,12,,,
"27,500",,22.99,제2종근린생활,2000,2017,,대흥동,마포구,제3종일반주거,6,집합,7,,11440,1,,,
"139,000",,281.39,제2종근린생활,1987,2017,,염리동,마포구,제2종일반주거,6,집합,1,,11440,,,,
"188,000",,144.69,제2종근린생활,1971,2017,122,상수동,마포구,제3종일반주거,6,일반,13,,11440,,,,
"49,300",,30.87,제2종근린생활,2004,2017,,서교동,마포구,제3종일반주거,6,집합,1,,11440,1,,,
"68,967",,76.12,제2종근린생활,2012,2017,,서교동,마포구,제2종일반주거,6,집합,2,,11440,2,,,
"51,170",,52.72,제1종근린생활,2012,2017,,서교동,마포구,제2종일반주거,6,집합,2,,11440,1,,,
"87,700",,55.63,제2종근린생활,2012,2017,,서교동,마포구,일반상업,6,집합,5,,11440,1,,,
"155,000",,179.63,제2종근린생활,1989,2017,72.1,서교동,마포구,제2종일반주거,6,일반,22,,11440,,,,
"150,000",,132.03,제1종근린생활,1989,2017,96.5,서교동,마포구,제2종일반주거,6,일반,30,,11440,,,,
"245,428",,495.74,기타,2014,2017,233.4,합정동,마포구,제2종일반주거,6,일반,9,,11440,,,,
"1,140,000",,1725.75,제2종근린생활,2017,2017,445,합정동,마포구,제2종일반주거,6,일반,9,,11440,,,,
"20,200",,16.12,제2종근린생활,2015,2017,,합정동,마포구,제2종일반주거,6,집합,21,,11440,1,,,
"465,000",,517.52,제1종근린생활,1983,2017,161.7,합정동,마포구,제3종일반주거,6,일반,21,,11440,,,,
"15,000",,30.4,제2종근린생활,2008,2017,,망원동,마포구,제2종일반주거,6,집합,15,,11440,3,,,
"150,000",,211.21,제1종근린생활,1979,2017,108.1,망원동,마포구,제2종일반주거,6,일반,29,,11440,,,,
"27,500",,63.13,제2종근린생활,2012,2017,,연남동,마포구,제2종일반주거,6,집합,6,,11440,2,,,
"29,000",,56.16,제2종근린생활,2003,2017,,연남동,마포구,제2종일반주거,6,집합,12,,11440,,,,
"36,300",,21.6,판매,1986,2017,,성산동,마포구,제3종일반주거,6,집합,3,,11440,1,,,
"430,000",,914.05,업무,1989,2017,333.2,성산동,마포구,제3종일반주거,6,일반,17,,11440,,,,
"350,000",,633.52,제1종근린생활,1980,2017,332.2,성산동,마포구,제3종일반주거,6,일반,26,,11440,,,,
"113,000",,118.35,기타,2010,2017,,상암동,마포구,제3종일반주거,6,집합,2,,11440,11,,,
"64,000",,65.2,제2종근린생활,2007,2017,,상암동,마포구,일반상업,6,집합,14,,11440,2,,,
"54,000",,55.25,제2종근린생활,2007,2017,,상암동,마포구,일반상업,6,집합,14,,11440,2,,,
"54,000",,55.25,제2종근린생활,2007,2017,,상암동,마포구,일반상업,6,집합,14,,11440,2,,,
"153,000",,139.98,기타,2010,2017,,상암동,마포구,제3종일반주거,6,집합,18,,11440,27,,,
"11,300",,19.6,업무,1987,2017,,아현동,마포구,준주거,7,집합,7,,11440,,,,
"9,800",,19.6,업무,1987,2017,,아현동,마포구,준주거,7,집합,20,,11440,,,,
"9,000",,19.6,제2종근린생활,1987,2017,,아현동,마포구,준주거,7,집합,21,,11440,3,,,
"9,700",,22.68,업무,2002,2017,,공덕동,마포구,일반상업,7,집합,1,,11440,7,,,
"21,000",,45.92,제1종근린생활,2005,2017,,공덕동,마포구,준주거,7,집합,19,,11440,,,,
"45,500",,90.96,업무,2002,2017,,공덕동,마포구,일반상업,7,집합,24,,11440,9,,,
"4,650",,10.12,기타,1988,2017,,도화동,마포구,일반상업,7,집합,13,,11440,,,,
"10,000",,22.97,업무,1986,2017,,마포동,마포구,준주거,7,집합,6,,11440,10,,,
"10,000",,23.5,업무,1986,2017,,마포동,마포구,준주거,7,집합,6,,11440,10,,,
"15,000",,41.66,업무,1987,2017,,마포동,마포구,준주거,7,집합,24,,11440,11,,,
"37,059",,16.56,제1종근린생활,2003,2017,,대흥동,마포구,제2종일반주거,7,집합,15,,11440,8,,,
"80,000",,219.44,기타,1969,2017,55.1,염리동,마포구,준주거,7,일반,6,,11440,,,,
"23,000",,39.67,제2종근린생활,1956,2017,29.75,염리동,마포구,제2종일반주거,7,일반,18,,11440,,,,
250,,3.78,제1종근린생활,1999,2017,,노고산동,마포구,일반상업,7,집합,10,,11440,,,,
200,,3.53,제1종근린생활,1999,2017,,노고산동,마포구,일반상업,7,집합,10,,11440,,,,
350,,7.03,제1종근린생활,1999,2017,,노고산동,마포구,일반상업,7,집합,10,,11440,,,,
"74,726",,170.59,업무,2017,2017,,노고산동,마포구,일반상업,7,집합,19,,11440,3,,,
"18,600",,28.6,제2종근린생활,2008,2017,,상수동,마포구,제2종일반주거,7,집합,24,,11440,14,,,
"79,500",,66.72,판매,2012,2017,,서교동,마포구,일반상업,7,집합,3,,11440,,,,
"30,000",,79.28,제2종근린생활,2003,2017,,서교동,마포구,제2종일반주거,7,집합,15,,11440,1,,,
"30,000",,79.28,제2종근린생활,2003,2017,,서교동,마포구,제2종일반주거,7,집합,15,,11440,1,,,
"305,212",,372.49,제2종근린생활,2010,2017,,서교동,마포구,제2종일반주거,7,집합,19,,11440,,,,
"90,044",,110.04,제2종근린생활,2010,2017,,서교동,마포구,제2종일반주거,7,집합,19,,11440,5,,,
"125,991",,153.97,제2종근린생활,2010,2017,,서교동,마포구,제2종일반주거,7,집합,19,,11440,4,,,
"169,162",,206.73,제2종근린생활,2010,2017,,서교동,마포구,제2종일반주거,7,집합,19,,11440,4,,,
"127,815",,156.2,제2종근린생활,2010,2017,,서교동,마포구,제2종일반주거,7,집합,19,,11440,3,,,
"200,536",,245.07,제2종근린생활,2010,2017,,서교동,마포구,제2종일반주거,7,집합,19,,11440,3,,,
"76,050",,92.94,제2종근린생활,2010,2017,,서교동,마포구,제2종일반주거,7,집합,19,,11440,2,,,
"180,987",,221.18,제2종근린생활,2010,2017,,서교동,마포구,제2종일반주거,7,집합,19,,11440,2,,,
"14,753",,18.03,제1종근린생활,2010,2017,,서교동,마포구,제2종일반주거,7,집합,19,,11440,1,,,
"15,964",,19.51,제1종근린생활,2010,2017,,서교동,마포구,제2종일반주거,7,집합,19,,11440,1,,,
"22,732",,27.78,제1종근린생활,2010,2017,,서교동,마포구,제2종일반주거,7,집합,19,,11440,1,,,
"27,044",,33.05,제1종근린생활,2010,2017,,서교동,마포구,제2종일반주거,7,집합,19,,11440,1,,,
"10,482",,12.81,제1종근린생활,2010,2017,,서교동,마포구,제2종일반주거,7,집합,19,,11440,1,,,
"12,300",,14.91,제1종근린생활,2010,2017,,서교동,마포구,제2종일반주거,7,집합,19,,11440,1,,,
"15,384",,18.8,제1종근린생활,2010,2017,,서교동,마포구,제2종일반주거,7,집합,19,,11440,1,,,
"12,773",,15.61,제1종근린생활,2010,2017,,서교동,마포구,제2종일반주거,7,집합,19,,11440,1,,,
"14,361",,17.55,제1종근린생활,2010,2017,,서교동,마포구,제2종일반주거,7,집합,19,,11440,1,,,
"26,316",,32.16,제1종근린생활,2010,2017,,서교동,마포구,제2종일반주거,7,집합,19,,11440,1,,,
"27,077",,33.09,제1종근린생활,2010,2017,,서교동,마포구,제2종일반주거,7,집합,19,,11440,1,,,
"16,523",,20.07,제1종근린생활,2010,2017,,서교동,마포구,제2종일반주거,7,집합,19,,11440,1,,,
"280,000",,487.26,제2종근린생활,1990,2017,216.2,서교동,마포구,제3종일반주거,7,일반,20,,11440,,,,
"450,000",,633.31,제2종근린생활,2013,2017,272.4,서교동,마포구,제3종일반주거,7,일반,26,,11440,,,,
"4,300,000",,6044.29,업무,1993,2017,944.8,동교동,마포구,근린상업,7,일반,11,,11440,,,,
"1,030,000",,2164.09,제2종근린생활,2005,2017,573.8,동교동,마포구,준주거,7,일반,19,,11440,,,,
"84,140",,70.98,제1종근린생활,2016,2017,,합정동,마포구,준주거,7,집합,10,,11440,3,,,
"109,500",,164.28,제2종근린생활,1996,2017,66.4,합정동,마포구,제2종일반주거,7,일반,14,,11440,,,,
"34,510",,21.46,제1종근린생활,2016,2017,,합정동,마포구,준주거,7,집합,21,,11440,2,,,
"56,300",,62.01,제2종근린생활,2005,2017,25.9,합정동,마포구,제2종일반주거,7,일반,29,,11440,,,,
"31,000",,66.69,제2종근린생활,2017,2017,,성산동,마포구,제2종일반주거,7,집합,5,,11440,,,,
"167,000",,162.02,제2종근린생활,1972,2017,170.9,성산동,마포구,제3종일반주거,7,일반,18,,11440,,,,
"179,000",,202.26,제2종근린생활,2014,2017,101.2,성산동,마포구,제2종일반주거,7,일반,22,,11440,,,,
"8,500",,17.22,업무,2002,2017,,중동,마포구,제2종일반주거,7,집합,21,,11440,5,,,
"66,000",,31.4,제2종근린생활,2007,2017,,상암동,마포구,일반상업,7,집합,1,,11440,,,,
"57,394",,47.45,제1종근린생활,2007,2017,,상암동,마포구,일반상업,7,집합,11,,11440,1,,,
"57,394",,47.45,제1종근린생활,2007,2017,,상암동,마포구,일반상업,7,집합,11,,11440,1,,,
"57,394",,47.45,제1종근린생활,2007,2017,,상암동,마포구,일반상업,7,집합,11,,11440,1,,,
"103,000",,66.86,제2종근린생활,2016,2017,99,상암동,마포구,제3종일반주거,7,일반,15,,11440,,,,
"69,813",,158.47,제2종근린생활,2013,2017,,상암동,마포구,일반상업,7,집합,20,,11440,2,,,
"45,000",,29.67,업무,2013,2017,,상암동,마포구,준주거,7,집합,27,,11440,,,,
"89,000",,84.78,기타,2010,2017,,상암동,마포구,제3종일반주거,7,집합,29,,11440,19,,,
"82,000",,122.61,판매,1983,2017,,아현동,마포구,제2종일반주거,8,집합,6,,11440,,,,
"27,000",,51.19,제1종근린생활,2014,2017,,아현동,마포구,제2종일반주거,8,집합,16,,11440,30,,,
"24,500",,41.4,제1종근린생활,1987,2017,,아현동,마포구,제2종일반주거,8,집합,24,,11440,,,,
"300,000",,468.82,제1종근린생활,2015,2017,196.9,아현동,마포구,제2종일반주거,8,일반,25,,11440,,,,
"129,000",,124.19,제2종근린생활,2003,2017,77.4,아현동,마포구,준주거,8,일반,26,,11440,,,,
"20,500",,21.06,제1종근린생활,1977,2017,,공덕동,마포구,제2종일반주거,8,집합,7,,11440,1,,,
"22,500",,45.86,업무,2002,2017,,공덕동,마포구,일반상업,8,집합,11,,11440,10,,,
"23,500",,31.38,업무,2005,2017,,공덕동,마포구,준주거,8,집합,21,,11440,5,,,
"65,000",,115.53,제2종근린생활,2009,2017,,공덕동,마포구,일반상업,8,집합,22,,11440,2,,,
"12,700",,7.58,제2종근린생활,2007,2017,,도화동,마포구,일반상업,8,집합,9,,11440,1,,,
"35,000",,52.42,제1종근린생활,1995,2017,,대흥동,마포구,일반상업,8,집합,31,,11440,3,,,
"28,000",,41.81,제1종근린생활,1995,2017,,대흥동,마포구,일반상업,8,집합,31,,11440,2,,,
"51,000",,40.79,제2종근린생활,1995,2017,,대흥동,마포구,일반상업,8,집합,31,,11440,1,,,
"31,000",,50.9,제2종근린생활,1995,2017,,대흥동,마포구,일반상업,8,집합,31,,11440,,,,
"65,000",,97.93,제2종근린생활,1995,2017,,대흥동,마포구,일반상업,8,집합,31,,11440,9,,,
"35,000",,52.42,제2종근린생활,1995,2017,,대흥동,마포구,일반상업,8,집합,31,,11440,9,,,
"35,000",,52.42,제1종근린생활,1995,2017,,대흥동,마포구,일반상업,8,집합,31,,11440,4,,,
"35,000",,52.42,제1종근린생활,1995,2017,,대흥동,마포구,일반상업,8,집합,31,,11440,8,,,
"35,000",,52.42,제1종근린생활,1995,2017,,대흥동,마포구,일반상업,8,집합,31,,11440,7,,,
"35,000",,52.42,제1종근린생활,1995,2017,,대흥동,마포구,일반상업,8,집합,31,,11440,6,,,
"35,000",,52.42,제2종근린생활,1995,2017,,대흥동,마포구,일반상업,8,집합,31,,11440,5,,,
"31,000",,23.45,제2종근린생활,2004,2017,,노고산동,마포구,일반상업,8,집합,4,,11440,1,,,
"1,225,000",,1340.73,제1종근린생활,1965,2017,596.3,노고산동,마포구,준주거,8,일반,30,,11440,,,,
"530,000",,844.27,제2종근린생활,1997,2017,248.3,서교동,마포구,제2종일반주거,8,일반,1,,11440,,,,
"980,000",,1839.27,제2종근린생활,2013,2017,484,서교동,마포구,제2종일반주거,8,일반,11,,11440,,,,
"211,000",,206.97,제2종근린생활,1988,2017,104.5,서교동,마포구,제2종일반주거,8,일반,17,,11440,,,,
"100,000",,206.99,교육연구,1999,2017,,동교동,마포구,근린상업,8,집합,1,,11440,6,,,
"6,800",,24.97,제2종근린생활,1999,2017,,동교동,마포구,근린상업,8,집합,11,,11440,,,,
"355,000",,286.12,제1종근린생활,1990,2017,106.8,동교동,마포구,제2종일반주거,8,일반,25,,11440,,,,
"87,280",,51.33,제2종근린생활,2016,2017,,합정동,마포구,준주거,8,집합,3,,11440,2,,,
"290,000",,305.31,제2종근린생활,1971,2017,235.7,연남동,마포구,제2종일반주거,8,일반,16,,11440,,,,
"103,500",,106.89,제1종근린생활,2007,2017,,상암동,마포구,일반상업,8,집합,7,,11440,3,,,
"78,000",,167.67,제2종근린생활,2007,2017,,상암동,마포구,일반상업,8,집합,28,,11440,20,,,
"4,000",,15.3,업무,1987,2017,,아현동,마포구,준주거,9,집합,5,,11440,,,,
"3,500",,12.78,업무,1987,2017,,아현동,마포구,준주거,9,집합,5,,11440,,,,
"10,500",,23.1,업무,1987,2017,,아현동,마포구,준주거,9,집합,11,,11440,,,,
"9,900",,19.6,업무,1987,2017,,아현동,마포구,준주거,9,집합,14,,11440,,,,
"9,300",,19.6,업무,1987,2017,,아현동,마포구,준주거,9,집합,16,,11440,,,,
"104,647",,53.66,제2종근린생활,2017,2017,,아현동,마포구,제2종일반주거,9,집합,19,,11440,1,,,
"455,000",,186.87,제1종근린생활,1976,2017,508.4,아현동,마포구,준주거,9,일반,21,,11440,,,,
"10,000",,19.6,업무,1987,2017,,아현동,마포구,준주거,9,집합,25,,11440,,,,
"272,853",,326.98,제1종근린생활,1972,2017,193.7,아현동,마포구,준주거,9,일반,27,,11440,,,,
"124,939",,370.51,제2종근린생활,1983,2017,163.3,아현동,마포구,제2종일반주거,9,일반,28,,11440,,,,
"9,800",,22.35,업무,2002,2017,,공덕동,마포구,일반상업,9,집합,4,,11440,6,,,
"22,000",,45.86,업무,2002,2017,,공덕동,마포구,일반상업,9,집합,20,,11440,16,,,
"63,000",,14.06,제2종근린생활,1967,2017,,공덕동,마포구,준주거,9,집합,21,,11440,,,,
"69,500",,40.58,업무,1985,2017,,공덕동,마포구,일반상업,9,집합,22,,11440,,,,
"10,880",,22.68,업무,2002,2017,,공덕동,마포구,일반상업,9,집합,27,,11440,12,,,
"40,000",,25.32,제1종근린생활,2000,2017,,신공덕동,마포구,제3종일반주거,9,집합,27,,11440,1,,,
"7,500",,8.8,제1종근린생활,1991,2017,,도화동,마포구,제3종일반주거,9,집합,1,,11440,,,,
"7,500",,8.8,제1종근린생활,1991,2017,,도화동,마포구,제3종일반주거,9,집합,6,,11440,,,,
"9,700",,22.53,업무,1987,2017,,도화동,마포구,일반상업,9,집합,7,,11440,13,,,
"44,000",,145.74,업무,1985,2017,,도화동,마포구,일반상업,9,집합,9,,11440,,,,
"38,000",,219.95,업무,1985,2017,,도화동,마포구,일반상업,9,집합,9,,11440,,,,
"12,000",,29.06,업무,1986,2017,,마포동,마포구,준주거,9,집합,5,,11440,8,,,
"29,000",,52.35,제2종근린생활,2016,2017,,마포동,마포구,제3종일반주거,9,집합,5,,11440,,,,
"15,000",,41.66,업무,1987,2017,,마포동,마포구,준주거,9,집합,12,,11440,3,,,
"15,000",,41.66,업무,1987,2017,,마포동,마포구,준주거,9,집합,12,,11440,3,,,
"14,000",,41.66,업무,1987,2017,,마포동,마포구,준주거,9,집합,18,,11440,,,,
"185,000",,140.44,제1종근린생활,1966,2017,69,대흥동,마포구,준주거,9,일반,20,,11440,,,,
"46,000",,55.37,제2종근린생활,1960,2017,106,염리동,마포구,제3종일반주거,9,일반,5,,11440,,,,
"111,000",,266.7,제1종근린생활,1996,2017,89,염리동,마포구,제3종일반주거,9,일반,12,,11440,,,,
"262,500",,182.37,제2종근린생활,1971,2017,132,상수동,마포구,제2종일반주거,9,일반,12,,11440,,,,
"39,000",,112.74,제2종근린생활,1995,2017,,상수동,마포구,제2종일반주거,9,집합,27,,11440,,,,
"13,350",,24.36,제2종근린생활,2008,2017,,상수동,마포구,제2종일반주거,9,집합,28,,11440,1,,,
"14,700",,13.4,제2종근린생활,2008,2017,,상수동,마포구,제2종일반주거,9,집합,29,,11440,1,,,
"290,000",,154.67,제2종근린생활,1967,2017,133.6,서교동,마포구,제2종일반주거,9,일반,1,,11440,,,,
"520,000",,467.05,제2종근린생활,2009,2017,250.6,서교동,마포구,제2종일반주거,9,일반,1,,11440,,,,
"158,000",,163.52,제2종근린생활,1989,2017,83.6,서교동,마포구,제2종일반주거,9,일반,2,,11440,,,,
"543,000",,861.54,제2종근린생활,2001,2017,235,서교동,마포구,제2종일반주거,9,일반,5,,11440,,,,
"115,000",,50.83,판매,2012,2017,,서교동,마포구,일반상업,9,집합,7,,11440,,,,
"410,000",,216.31,제2종근린생활,1969,2017,145.5,서교동,마포구,제2종일반주거,9,일반,8,,11440,,,,
"12,000",,24,업무,1989,2017,,서교동,마포구,제2종일반주거,9,집합,11,,11440,,,,
"5,500",,17.71,제1종근린생활,1989,2017,,서교동,마포구,제2종일반주거,9,집합,18,,11440,,,,
"8,500",,30.53,제1종근린생활,1989,2017,,서교동,마포구,제2종일반주거,9,집합,18,,11440,,,,
"16,700",,26.98,업무,2001,2017,,서교동,마포구,제2종일반주거,9,집합,19,,11440,4,,,
"344,000",,224.5,제2종근린생활,1974,2017,268.8,서교동,마포구,제2종일반주거,9,일반,28,,11440,,,,
"510,000",,354,제1종근린생활,1985,2017,185.8,동교동,마포구,제2종일반주거,9,일반,1,,11440,,,,
"5,700",,14.22,제2종근린생활,1999,2017,,동교동,마포구,근린상업,9,집합,4,,11440,,,,
"6,600",,24.97,제2종근린생활,1999,2017,,동교동,마포구,근린상업,9,집합,8,,11440,,,,
