level_0,index,거래일,거래금액,전용면적,구주소,도로명주소,아파트,층,건축년도,법정동,구,환산가격,환산m2당가격,인구밀도,학원갯수,위경도,위도,경도,역거리,공원거리,대학거리,대형병원거리,전통시장거리,상권거리,투기지구,강남3구,마용성,노도강
1787,391258,2018-10-01,52000,84.89,신림동 1702-1,신림로48길 17.0 20.0,건영4,7,1997.0,신림동,관악구,57725.919,680.008,23141.81818181818,326.0,"{'lat': '37.4803693369171', 'lng': '126.933100688351'}",37.4803693369171,126.933100688351,0.5203634462338037,1.8588914279307265,2.687613433799652,3.8225625510294736,0.4767998501792425,0.38346135381930274,0,0,0,0
1792,272511,2017-02-18,34000,83.92,상계동 1055,동일로237길 41.0 0.0,상계1차현대아파트,8,1993.0,상계동,노원구,41717.027,497.105,21403.777777777777,496.0,"{'lat': '37.672725166933', 'lng': '127.052784607479'}",37.672725166933,127.052784607479,0.6118257568054679,3.8727244388808417,2.813182809411606,8.765945680317511,2.078917592190851,1.985543114507169,1,0,0,1
1795,148480,2021-05-19,88250,84.96,등촌동 634-2,공항대로59길 64.0 0.0,한사랑2삼성,17,1999.0,등촌동,강서구,91678.072,1079.073,33086.0,189.0,"{'lat': '37.554612829484', 'lng': '126.864162394395'}",37.554612829484,126.864162394395,0.3668810576242028,0.4238079089944777,1.1011300630851109,2.8186970046786923,0.4185499544845448,1.1847210072696428,1,0,0,0
1799,345233,2017-10-13,83000,84.828,송파동 166,오금로32길 5.0 0.0,가락삼익맨숀,7,1984.0,송파동,송파구,107751.126,1270.231,33493.0,161.0,"{'lat': '37.503928273964', 'lng': '127.121096127946'}",37.503928273964,127.121096127946,0.649225517934251,0.9967821421166831,2.0201450942473707,2.6471785207298755,0.7817368503440831,1.0867483974782217,1,1,0,0
1800,152952,2017-06-07,39800,84.49,구로동 1259,구일로2길 60.0 0.0,구일우성,1,1998.0,구로동,구로구,48184.228,570.295,29127.4,212.0,"{'lat': '37.4902842669298', 'lng': '126.876915542952'}",37.4902842669298,126.876915542952,0.8997954717182813,2.5053789301692144,1.327204335735622,0.7359508423585054,0.7178476770575909,1.291268554038931,0,0,0,0
1801,254912,2017-04-14,31800,84.86,방학동 531,방학로15길 40.0 0.0,신동아아파트2,7,1992.0,방학동,도봉구,37732.143,444.64,26365.0,140.0,"{'lat': '37.6591075908242', 'lng': '127.023416013429'}",37.6591075908242,127.023416013429,1.5318360380730147,0.7392452375819536,1.2333515416978809,7.605274702401502,1.2806331380517217,2.2830139377465777,0,0,0,1
1804,130715,2017-07-12,76000,84.98,내발산동 657,강서로 348.0 0.0,우장산힐스테이트,14,2005.0,내발산동,강서구,93169.207,1096.366,22076.0,293.0,"{'lat': '37.5562956592551', 'lng': '126.838965102044'}",37.5562956592551,126.838965102044,0.2803816088307622,0.5756059541491518,0.8421442529032642,4.731078081981179,0.8890446524572856,0.43826105515138225,1,0,0,0
1808,308137,2017-04-15,41000,84.2,응암동 176,백련산로 146.0 0.0,대우푸르지오,3,2008.0,응암동,은평구,48336.882,574.072,34293.333333333336,173.0,"{'lat': '37.5974154551923', 'lng': '126.926148375621'}",37.5974154551923,126.926148375621,0.9321511224778463,2.251194106747267,1.224344902078235,4.11537209808135,0.5185386168323763,1.3957636791227364,0,0,0,0
1810,65017,2020-09-08,144000,84.88,이촌동 400,이촌로34길 29.0 0.0,현대한강,17,1997.0,이촌동,용산구,155509.241,1832.107,8088.0,44.0,"{'lat': '37.5233240369668', 'lng': '126.957576158124'}",37.5233240369668,126.957576158124,0.9517474891701242,2.2749529736619216,2.5501747893241062,1.8333797010141513,1.4313923087691391,0.9670760238313927,1,0,1,0
1811,74189,2019-04-24,126800,84.51,옥수동 528,매봉길 50.0 0.0,옥수파크힐스101동~116동,16,2016.0,옥수동,성동구,138151.671,1634.738,13561.0,60.0,"{'lat': '37.5484774843118', 'lng': '127.013994845948'}",37.5484774843118,127.013994845948,0.1726808408804986,0.45027063647954924,2.952377041253506,2.919909909807876,0.7662622529332556,2.1966982591171367,1,0,1,0
1814,148997,2021-06-22,71500,84.708,내발산동 729,우장산로 47.0 0.0,롯데2,1,2003.0,내발산동,강서구,73828.04,871.559,22076.0,293.0,"{'lat': '37.5546639253865', 'lng': '126.842754105531'}",37.5546639253865,126.842754105531,0.6263955569181308,0.19899444682261488,0.6034527487934798,4.350998127905669,0.9059936613889059,0.6387080513642428,1,0,0,0
1815,370779,2018-01-18,65000,84.83,상일동 490,상일로 74.0 0.0,고덕리엔파크3단지,10,2011.0,상일동,강동구,78507.363,925.467,7439.0,63.0,"{'lat': '37.5528325043365', 'lng': '127.175022524959'}",37.5528325043365,127.175022524959,0.8726727595069763,1.0129979040860533,5.27219274615129,6.613823849769797,0.754375016648593,1.8063906032441457,1,0,0,0
1817,40765,2018-04-10,47500,84.51,신정동 1322,신정이펜2로 55.0 0.0,이펜하우스2단지,2,2011.0,신정동,양천구,54828.266,648.778,26869.0,865.0,"{'lat': '37.5161106638708', 'lng': '126.830117649497'}",37.5161106638708,126.830117649497,2.0580994614331765,1.3045445982218835,2.863210757980149,5.452003956276956,0.7833545985389525,2.20890702623666,1,0,0,0
1822,252307,2020-08-05,73450,84.58,미아동 797,삼양로 256.0 0.0,미아1차래미안,6,2006.0,미아동,강북구,75831.451,896.565,32016.8,253.0,"{'lat': '37.6259766933665', 'lng': '127.019405125903'}",37.6259766933665,127.019405125903,0.17215846758978234,1.3237739603052914,0.8042923835914844,3.9807650233794964,0.617456164639682,1.4344587397502266,0,0,0,1
1826,140309,2019-10-18,98500,84.89,마곡동 747,마곡중앙1로 72.0 0.0,마곡엠밸리10단지,2,2016.0,마곡동,강서구,109317.87,1287.759,12957.25,224.0,"{'lat': '37.5592888195573', 'lng': '126.819324926861'}",37.5592888195573,126.819324926861,0.5488085948918313,2.327288634739083,2.324181027756334,6.4378232913935705,0.9912185861735736,0.8767992682072978,1,0,0,0
1827,50247,2020-11-02,156000,84.9,목동 932,목동동로 240.0 0.0,목동현대1,14,1997.0,목동,양천구,164457.656,1937.075,32053.2,1056.0,"{'lat': '37.525985700169', 'lng': '126.872700785544'}",37.525985700169,126.872700785544,0.2743698563577993,1.0511438104077813,2.917453630676345,1.6734001137666423,0.6558182961118003,0.2557674477340692,1,0,0,0
1829,48919,2020-06-01,37800,84.81,신월동 110-1,곰달래로5길 30.0 0.0,은성,3,2002.0,신월동,양천구,40731.574,480.269,27199.714285714286,239.0,"{'lat': '37.532405052171', 'lng': '126.833504831477'}",37.532405052171,126.833504831477,2.1634902269422236,0.57354885594346,2.0314098779497702,4.685208051588289,0.1901558898209534,2.261616511832542,1,0,0,0
1835,234875,2019-05-16,58750,84.73,하월곡동 228,오패산로16가길 40.0 0.0,꿈의숲푸르지오,10,2010.0,하월곡동,성북구,63795.261,752.924,25435.666666666668,99.0,"{'lat': '37.6107702871516', 'lng': '127.038993186153'}",37.6107702871516,127.038993186153,0.9688265945852298,1.4456841116217591,0.4800310532311729,2.1666613511882793,0.3845578014712775,0.9497908447335786,0,0,0,0
1837,46346,2019-11-17,73000,84.65,신정동 334,신목로 16.0 0.0,쌍용,7,1992.0,신정동,양천구,81272.129,960.096,26869.0,865.0,"{'lat': '37.5172447842902', 'lng': '126.875553931104'}",37.5172447842902,126.875553931104,0.8069700328404041,1.162658025708927,2.02558277116154,2.33486122178763,0.426377185150693,0.8853482785495276,1,0,0,0
1844,349044,2018-04-16,72000,84.17,거여동 294,양산로4길 16.0 0.0,거여5단지,6,1997.0,거여동,송파구,83717.685,994.626,25197.0,97.0,"{'lat': '37.4888423797669', 'lng': '127.145300427878'}",37.4888423797669,127.145300427878,0.48472824649488616,0.9601949022373776,3.6477831449464406,5.090920472307038,1.0366638242452813,1.950374911209505,1,1,0,0
1845,318430,2020-08-01,103000,84.99,녹번동 281,통일로 660.0 0.0,북한산푸르지오,2,2015.0,녹번동,은평구,107956.877,1270.23,20762.0,65.0,"{'lat': '37.6068385939236', 'lng': '126.93626654464'}",37.6068385939236,126.93626654464,0.6588770183385027,1.4437324429538194,2.1404909755343384,4.969273751394627,0.7398113073857744,0.6410974914367424,0,0,0,0
1850,358466,2020-05-30,200000,84.8,잠실동 19,올림픽로 99.0 0.0,잠실엘스,12,2008.0,잠실동,송파구,223608.493,2636.893,21363.5,265.0,"{'lat': '37.5129324772866', 'lng': '127.081460737023'}",37.5129324772866,127.081460737023,0.43717850660725804,0.5433735344069883,4.52440570621047,2.726620755397028,0.49397895376608547,0.27669608508985866,1,1,0,0
1853,143446,2020-06-23,72000,84.95,염창동 292,양천로69길 58.0 0.0,동아,2,1998.0,염창동,강서구,78213.544,920.701,24002.0,132.0,"{'lat': '37.5548515573392', 'lng': '126.873119215493'}",37.5548515573392,126.873119215493,1.025535120796795,0.5032671485373946,1.806822979942543,2.3623107305907336,1.160046329081577,1.9702223943384622,1,0,0,0
1854,269682,2021-01-08,59500,84.97,방학동 734,시루봉로 71.0 0.0,청구아파트,13,1994.0,방학동,도봉구,62343.432,733.711,26365.0,140.0,"{'lat': '37.6580488858301', 'lng': '127.026228957921'}",37.6580488858301,127.026228957921,1.2864431985932265,0.5391998405973101,1.2849780554706391,7.466949265836362,1.1711758232132696,2.0119012914982934,0,0,0,1
1857,377882,2019-11-27,54900,84.28,성내동 378-6,천호대로 1132.0 18.0,용명브릿지2차,5,2006.0,성내동,강동구,61814.248,733.439,34473.666666666664,189.0,"{'lat': '37.5335370256712', 'lng': '127.136698269516'}",37.5335370256712,127.136698269516,0.4492481024949002,1.5206280708650792,1.5714443244804828,2.6506009572034164,0.6667362953656599,0.3170667680642048,1,0,0,0
1864,87133,2017-09-12,89900,84.99,자곡동 687,밤고개로21길 25.0 0.0,래미안포레,6,2014.0,자곡동,강남구,113912.948,1340.31,6823.0,44.0,"{'lat': '37.4747811588395', 'lng': '127.110118808878'}",37.4747811588395,127.110118808878,1.5774377028275222,0.5546394823629648,8.405713184431551,2.5323893470309944,3.5254737813555286,1.5414476759618136,1,1,0,0
1866,380325,2020-06-12,74500,84.34,둔촌동 621,동남로49길 60.0 5.0,초원동아,4,1997.0,둔촌동,강동구,81329.337,964.303,12724.0,69.0,"{'lat': '37.5331699961526', 'lng': '127.145855118684'}",37.5331699961526,127.145855118684,0.7289337363417865,0.8062320623641441,1.9153291983604475,3.411215502337124,0.5108723576971688,0.7567773582920212,1,0,0,0
1867,246393,2017-07-13,37500,84.552,미아동 1355,월계로21가길 41.0 0.0,미아한일유앤아이,13,2002.0,미아동,강북구,44638.145,527.937,32016.8,253.0,"{'lat': '37.614985442801', 'lng': '127.036554784672'}",37.614985442801,127.036554784672,0.6028529191486225,0.9987993290391649,1.8492553474986284,2.680378029210294,0.5179367966598857,0.5444228444824911,0,0,0,1
1874,36580,2017-06-20,45000,84.31,신정동 1052-29,중앙로 218.0 0.0,뉴목동,7,2001.0,신정동,양천구,56261.482,667.317,26869.0,865.0,"{'lat': '37.5161794102017', 'lng': '126.855065108148'}",37.5161794102017,126.855065108148,0.47286388139768,0.6783401914851847,2.138805507582747,3.5624772006673164,0.32858236373081134,0.5059622763099044,1,0,0,0
1877,201234,2018-02-10,72000,84.868,노량진동 332,장승배기로16길 134.0 0.0,쌍용예가,3,2010.0,노량진동,동작구,87384.788,1029.655,19244.5,181.0,"{'lat': '37.5099948329816', 'lng': '126.943519587598'}",37.5099948329816,126.943519587598,0.4790177095818161,0.6114298455278927,1.0820808491043257,1.5343637342311636,0.41858832545938246,0.2912092302908573,1,0,0,0
1883,320903,2021-09-25,109000,84.51,진관동 81,진관2로 57.0 7.0,은평뉴타운우물골(두산위브6단지),6,2009.0,진관동,은평구,107710.135,1274.525,4858.0,179.0,"{'lat': '37.6351748129683', 'lng': '126.92378078706'}",37.6351748129683,126.92378078706,0.47109283823056947,0.4515557829098922,3.902043879321921,8.242480875269067,1.4061809980610278,1.689065128187378,0,0,0,0
1888,105068,2017-06-08,88800,84.98,자양동 856,능동로4길 40.0 0.0,이튼타워리버5차,10,2009.0,자양동,광진구,107022.898,1259.389,24348.0,207.0,"{'lat': '37.5321855386616', 'lng': '127.06903104242'}",37.5321855386616,127.06903104242,0.21738973963366312,2.231232701544069,0.9253469094205549,0.9585108883446893,0.39174132114620674,0.8911080333628926,0,0,0,0
1890,137967,2019-01-29,58300,84.96,등촌동 714,공항대로55길 19.0 0.0,코오롱하늘채,2,2003.0,등촌동,강서구,64307.497,756.915,33086.0,189.0,"{'lat': '37.5543262265236', 'lng': '126.860686283703'}",37.5543262265236,126.860686283703,0.3593964556095986,0.36447007055973546,0.8513475201435831,3.0187086352273926,0.2601745970063989,0.877602178308362,1,0,0,0
1903,197335,2017-04-21,51000,84.9883,상도동 415,상도로 320.0 0.0,중앙하이츠빌,1,2003.0,상도동,동작구,65785.0,774.048,34756.5,199.0,"{'lat': '37.4990754084704', 'lng': '126.949791769181'}",37.4990754084704,126.949791769181,0.4496975292838398,1.2457616289655764,0.5574071417010694,1.2918039380329482,1.0157898976605442,1.6008156609594857,1,0,0,0
1909,378660,2020-01-07,43000,84.54,둔촌동 67,진황도로 145.0 0.0,KNP주상복합1,7,2002.0,둔촌동,강동구,46870.849,554.422,12724.0,69.0,"{'lat': '37.5331351180525', 'lng': '127.141342819531'}",37.5331351180525,127.141342819531,0.5320839676300831,1.15797739448198,1.6861385764425836,3.0264928547833674,0.4566445632063103,0.4383797748538878,1,0,0,0
1910,270308,2021-04-02,61000,84.87,방학동 271-1,방학로 193.0 0.0,신동아아파트1,1,1986.0,방학동,도봉구,62551.457,737.027,26365.0,140.0,"{'lat': '37.6609347988243', 'lng': '127.0267260331'}",37.6609347988243,127.0267260331,1.538460832595198,0.482186862125463,1.5624458683835636,7.761746283020047,0.9254281044939789,2.0846360326108297,0,0,0,1
1911,318533,2020-08-25,80000,84.37,응암동 759,백련산로2길 19.0 0.0,백련산힐스테이트1차,1,2011.0,응암동,은평구,83850.002,993.837,34293.333333333336,173.0,"{'lat': '37.5924138318716', 'lng': '126.925226536648'}",37.5924138318716,126.925226536648,1.031489485194604,2.4211396929829063,1.4445059770898934,3.622198326708412,0.570769963983168,1.9560797258579241,0,0,0,0
1912,184780,2018-01-27,53900,84.89,대림동 608-1,도신로 31.0 0.0,현대3,18,1997.0,대림동,영등포구,64659.916,761.691,29996.75,71.0,"{'lat': '37.5055326031402', 'lng': '126.895613306369'}",37.5055326031402,126.895613306369,1.3809157204810765,1.723767731891361,2.497965887829681,1.7581518789746668,0.5481962565374773,1.1581215884119647,1,0,0,0
1914,39209,2017-12-24,42000,84.9,신정동 1283,신정로11길 63.0 0.0,푸른마을3,10,2001.0,신정동,양천구,50605.954,596.065,26869.0,865.0,"{'lat': '37.5114246121808', 'lng': '126.83687508737'}",37.5114246121808,126.83687508737,1.7104419444635017,1.014173082172172,2.0827332837691537,4.745282340351075,0.8823415745263408,1.864716778014601,1,0,0,0
1916,393171,2019-11-13,70800,84.96,봉천동 1712,성현로 80.0 0.0,관악드림(삼성),22,2003.0,봉천동,관악구,78717.816,926.528,34802.0,429.0,"{'lat': '37.489767905811', 'lng': '126.950619822698'}",37.489767905811,126.950619822698,0.965756996844409,3.0358631035044237,2.53459997489291,2.105053462762039,0.503831452882459,0.8361345555688586,0,0,0,0
1921,19117,2020-08-23,121500,84.858,무악동 60,통일로18길 9.0 0.0,인왕산아이파크,7,2008.0,무악동,종로구,124354.656,1465.444,23047.0,22.0,"{'lat': '37.5770012392237', 'lng': '126.95744531003'}",37.5770012392237,126.95744531003,0.2715440515043239,0.8790161436505587,0.9126261739944801,1.3038240721002765,1.0794488349268985,1.1818403476304633,1,0,0,0
1926,215963,2018-07-13,68500,84.956,묵동 396,숙선옹주로 45.0 0.0,이편한세상화랑대,7,2017.0,묵동,중랑구,75746.954,891.602,28570.5,67.0,"{'lat': '37.6159945268682', 'lng': '127.083016486874'}",37.6159945268682,127.083016486874,0.7522688630998832,1.0159443514639555,3.5531086667839493,3.7205230198174015,1.4803407312364083,3.8890062563420673,0,0,0,0
1927,234944,2019-06-03,58000,84.8681,안암동1가 361,0 64.0 0.0,안암동삼성래미안,3,2005.0,안암동1가,성북구,63044.564,742.853,12426.0,3.0,"{'lat': '37.5893064316483', 'lng': '127.023748974341'}",37.5893064316483,127.023748974341,0.5730034464999453,0.8204470993099783,0.29666512084472235,0.3936830520215171,0.5008787888706624,0.5702960387955704,0,0,0,0
1928,3675,2018-02-13,74000,84.95,북가좌동 481,수색로 100.0 0.0,DMC래미안e편한세상,2,2012.0,북가좌동,서대문구,83126.918,978.539,35457.5,128.0,"{'lat': '37.5726489857162', 'lng': '126.910550761779'}",37.5726489857162,126.910550761779,0.6348481595355501,1.1666393271291071,1.3918457522679666,2.911926328209772,0.48745367579612847,2.8298118013813984,0,0,0,0
1929,208076,2020-08-15,141000,84.994,흑석동 339,서달로 91.0 0.0,흑석한강센트레빌Ⅱ,12,2012.0,흑석동,동작구,153137.007,1801.739,19817.0,66.0,"{'lat': '37.5022759634365', 'lng': '126.958629091553'}",37.5022759634365,126.958629091553,0.8138489300617784,1.3550093277702073,0.5031792841284485,0.5506050832415164,1.2514462041587957,1.6095756819104223,1,0,0,0
1931,204226,2019-07-12,88900,84.98,동작동 332,동작대로45길 22.0 0.0,이수교KCC스위첸,15,2006.0,동작동,동작구,101910.568,1199.23,10235.0,6.0,"{'lat': '37.4976673624748', 'lng': '126.981032972614'}",37.4976673624748,126.981032972614,0.6090986731479539,0.6926520206406561,1.660594701338957,2.0875153648450055,1.7328263279050002,1.2323053682862102,1,0,0,0
1932,22024,2017-06-06,52000,84.689,성산동 601,월드컵북로30길 9.0 22.0,성산월드타운대림,1,2004.0,성산동,마포구,65649.206,775.18,21669.0,102.0,"{'lat': '37.569343987133', 'lng': '126.908243398976'}",37.569343987133,126.908243398976,0.7788798514812728,1.347930861820315,2.383088840980384,2.982993302936847,1.0227256730115537,1.7462459840166706,1,0,1,0
1935,169846,2021-04-24,84000,84.915,개봉동 480,개봉로20길 158.0 0.0,현대홈타운,24,2001.0,개봉동,구로구,87053.76,1025.187,30315.0,146.0,"{'lat': '37.4916167844078', 'lng': '126.861624228247'}",37.4916167844078,126.861624228247,0.42079433097414887,1.190584796777013,1.0679385495607119,2.05456470459264,0.6829346613674518,0.587638850368551,0,0,0,0
1938,353844,2019-07-03,114300,84.885,가락동 165,동남로 225.0 0.0,래미안파크팰리스,2,2007.0,가락동,송파구,133068.791,1567.636,25883.33333333333,218.0,"{'lat': '37.4981915870374', 'lng': '127.13209665739'}",37.4981915870374,127.13209665739,0.24057703802674277,0.6321290737668336,2.4143986966337327,3.6863652379125402,1.2408354589594655,1.228391651890506,1,1,0,0
1939,32334,2020-11-26,80000,84.85,망원동 516,방울내로9안길 57.0 0.0,망원동동원데쟈뷰,12,2008.0,망원동,마포구,85212.229,1004.269,23008.0,76.0,"{'lat': '37.5603657175014', 'lng': '126.900214389003'}",37.5603657175014,126.900214389003,0.4457320602016714,1.4038732797675222,2.351856326036061,2.9299740261844125,0.4813045557435509,1.7916556877284329,1,0,1,0
1943,239049,2020-02-15,67500,84.843,하월곡동 222,오패산로 46.0 0.0,월곡두산위브,9,2003.0,하월곡동,성북구,71813.578,846.429,25435.666666666668,99.0,"{'lat': '37.607033098723', 'lng': '127.038365407563'}",37.607033098723,127.038365407563,0.6299602444467995,1.254554651944821,0.2487997025668299,1.8523155088878216,0.2655259960631409,0.8044923460574289,0,0,0,0
1945,170038,2021-05-18,78000,84.99,고척동 141-1,중앙로5길 62.0 0.0,서울가든,12,1989.0,고척동,구로구,80607.216,948.432,23046.5,119.0,"{'lat': '37.5026965980834', 'lng': '126.860597588858'}",37.5026965980834,126.860597588858,0.9167129791827463,0.7661159623543946,0.7323783743497281,2.441074591143237,0.22723421213996037,1.1974758705790596,0,0,0,0
1947,242042,2020-10-12,95000,84.73,종암동 131,종암로9길 71.0 0.0,아이파크종암동2차,9,2005.0,종암동,성북구,98790.024,1165.939,27620.0,88.0,"{'lat': '37.5968551400627', 'lng': '127.031722511149'}",37.5968551400627,127.031722511149,0.9359520306083429,0.5678936101795646,0.9064334068622353,0.7568173294601045,1.0950976100205772,1.164338655064464,0,0,0,0
1948,122330,2020-04-11,72000,84.9,답십리동 1000,한천로37길 33.0 0.0,래미안엘파인아파트,17,2011.0,답십리동,동대문구,76922.223,906.033,34952.0,99.0,"{'lat': '37.5758810898601', 'lng': '127.06530754342'}",37.5758810898601,127.06530754342,1.6562453050071253,0.2500947197668429,0.8798827902913646,2.353286839927196,0.360178393676686,0.7296853897343433,1,0,0,0
1950,191744,2020-05-23,58500,84.79,문래동5가 23-1,선유서로9길 5.0 0.0,문래현대5차,1,1992.0,문래동5가,영등포구,63284.29,746.365,22021.0,6.0,"{'lat': '37.5176134940523', 'lng': '126.883159021238'}",37.5176134940523,126.883159021238,1.0237763915346478,2.437891405778537,2.363429407782101,2.1084279248364046,0.6959726241241155,1.0788542979037705,1,0,0,0
1951,204458,2019-08-03,130000,84.84,흑석동 335,흑석한강로 12.0 0.0,흑석한강센트레빌,17,2011.0,흑석동,동작구,148850.136,1754.481,19817.0,66.0,"{'lat': '37.5057454628865', 'lng': '126.965341595808'}",37.5057454628865,126.965341595808,0.3658835661248861,0.9847159156187307,1.0214034296218293,0.4492799336985737,1.3869149762958435,1.9141161133016216,1,0,0,0
1954,366843,2017-05-11,55800,84.86,둔촌동 546,명일로 102.0 0.0,신성둔촌미소지움1,21,1998.0,둔촌동,강동구,71917.212,847.481,12724.0,69.0,"{'lat': '37.5278537369158', 'lng': '127.142828226919'}",37.5278537369158,127.142828226919,0.5803174876038116,1.4017288672437105,1.3011833702523525,3.0473291318557933,0.6821614079311176,0.7259235069737974,1,0,0,0
1955,54880,2018-04-17,84500,84.93,중림동 200,중림로 10.0 0.0,삼성사이버빌리지,15,2001.0,중림동,중구,95232.796,1121.309,25731.0,9.0,"{'lat': '37.5581161473013', 'lng': '126.965306488642'}",37.5581161473013,126.965306488642,0.746617607316913,0.2332255198719916,1.9549207837295266,1.1597433247517601,0.9711169855033712,0.841157376820079,1,0,0,0
1960,292956,2019-11-06,67000,84.51,하계동 288,노원로18길 19.0 0.0,하계2현대,8,1997.0,하계동,노원구,76406.789,904.115,30323.5,85.0,"{'lat': '37.6446075819338', 'lng': '127.072058758551'}",37.6446075819338,127.072058758551,0.6828680381880806,2.944444249687319,0.8771703450386746,5.9274601781277925,1.7021192532279228,0.5583357894482616,1,0,0,1
1965,248120,2018-05-01,44000,84.86,미아동 1353,솔샘로 174.0 0.0,에스케이북한산시티,15,2004.0,미아동,강북구,50656.551,596.943,32016.8,253.0,"{'lat': '37.6179760334621', 'lng': '127.01263074872'}",37.6179760334621,127.01263074872,0.3714409309562033,2.354537347846621,1.8359005969959779,3.3041270826898477,0.5943481663392552,1.7327779321588264,0,0,0,1
1967,95612,2019-09-18,147000,84.86,수서동 795,광평로34길 55.0 0.0,강남데시앙포레,6,2014.0,수서동,강남구,170310.335,2006.957,11988.0,28.0,"{'lat': '37.4809832232715', 'lng': '127.090876576595'}",37.4809832232715,127.090876576595,0.6462085779796644,0.7936085669792139,6.622185103410796,0.9265652634392416,1.708741684225526,1.3677072290362766,1,1,0,0
