거래금액,거래유형,건물면적,건물주용도,건축년도,년,대지면적,법정동,시군구,용도지역,월,유형,일,중개사소재지,지역코드,해제사유발생일,해제여부,층
"23,250",,50.11,업무,2001,2020,,대현동,서대문구,일반상업,2,집합,18,,11410,,,19
"679,900",,105.1,제2종근린생활,1966,2020,311.1,대현동,서대문구,일반상업,2,일반,19,,11410,,,
"450,000",,897.69,제2종근린생활,2010,2020,362.6,창천동,서대문구,제2종일반주거,2,일반,3,,11410,,,
"16,500",,32.41,업무,2000,2020,,창천동,서대문구,일반상업,2,집합,11,,11410,,,13
"240,000",,265.22,제1종근린생활,1984,2020,311,홍은동,서대문구,제2종일반주거,2,일반,18,,11410,,,
"43,000",,142.6,제1종근린생활,1971,2020,46,홍은동,서대문구,제3종일반주거,2,일반,25,,11410,,,
"18,000",,42.9,제1종근린생활,2014,2020,,홍은동,서대문구,제3종일반주거,2,집합,25,,11410,,,1
"180,000",,716.61,숙박,2011,2020,233.7,홍은동,서대문구,제3종일반주거,2,일반,28,,11410,,,
"9,500",,45.04,제2종근린생활,2001,2020,,북가좌동,서대문구,제2종일반주거,2,집합,13,,11410,,,5
"207,000",,494.81,제2종근린생활,1997,2020,202.1,북가좌동,서대문구,제2종일반주거,2,일반,24,,11410,,,
"105,000",,41.92,제2종근린생활,2018,2020,,북아현동,서대문구,제3종일반주거,3,집합,2,,11410,,,1
"10,500",,22.47,제1종근린생활,2017,2020,,대현동,서대문구,일반상업,3,집합,2,,11410,,,
"138,000",,58.21,제1종근린생활,1959,2020,87.62,대현동,서대문구,일반상업,3,일반,23,,11410,20.04.13,O,
"368,000",,824.59,제2종근린생활,2010,2020,307.1,창천동,서대문구,제3종일반주거,3,일반,9,,11410,,,
"39,800",,77.8,제2종근린생활,2019,2020,,연희동,서대문구,제3종일반주거,3,집합,5,,11410,,,2
"13,050",,59.37,제1종근린생활,1978,2020,,연희동,서대문구,제2종일반주거,3,집합,28,,11410,,,
"13,050",,59.37,제1종근린생활,1978,2020,,연희동,서대문구,제2종일반주거,3,집합,28,,11410,,,
"15,000",,33.42,제1종근린생활,2018,2020,,홍은동,서대문구,제2종일반주거,3,집합,17,,11410,,,1
"75,000",,37.8,제2종근린생활,2018,2020,,북아현동,서대문구,준주거,4,집합,26,,11410,,,2
"1,000",,10.56,제2종근린생활,2000,2020,,홍제동,서대문구,제3종일반주거,4,집합,24,,11410,,,
"1,000",,10.24,제2종근린생활,2000,2020,,홍제동,서대문구,제3종일반주거,4,집합,24,,11410,,,
950,,10.56,판매,2000,2020,,홍제동,서대문구,제3종일반주거,4,집합,25,,11410,,,
950,,10.89,제2종근린생활,2000,2020,,홍제동,서대문구,제3종일반주거,4,집합,25,,11410,,,
"65,000",,27.39,제2종근린생활,2014,2020,,대현동,서대문구,일반상업,4,집합,1,,11410,,,1
"341,500",,440.18,제2종근린생활,1986,2020,154.7,대현동,서대문구,일반상업,4,일반,10,,11410,,,
"250,000",,324.92,제2종근린생활,1986,2020,116.4,대현동,서대문구,일반상업,4,일반,10,,11410,,,
"341,500",,440.18,제2종근린생활,1986,2020,154.7,대현동,서대문구,일반상업,4,일반,10,,11410,,,
"250,000",,324.92,제2종근린생활,1986,2020,116.4,대현동,서대문구,일반상업,4,일반,10,,11410,,,
"450,000",,58.15,제2종근린생활,1961,2020,84,창천동,서대문구,제3종일반주거,4,일반,10,,11410,,,
"223,100",,24.23,제2종근린생활,1961,2020,158,창천동,서대문구,준주거,4,일반,23,,11410,,,
"223,100",,24.23,제2종근린생활,1961,2020,158,창천동,서대문구,준주거,4,일반,24,,11410,,,
"22,000",,40.92,제1종근린생활,2019,2020,,연희동,서대문구,제3종일반주거,4,집합,14,,11410,20.08.14,O,
"33,000",,63.24,제1종근린생활,2019,2020,,연희동,서대문구,제3종일반주거,4,집합,14,,11410,20.08.14,O,
"21,285",,66.02,제2종근린생활,2020,2020,,연희동,서대문구,제3종일반주거,4,집합,28,,11410,,,
"4,000",,8.93,제1종근린생활,1996,2020,10,홍은동,서대문구,제2종일반주거,4,일반,1,,11410,,,
"75,000",,78.77,제1종근린생활,2000,2020,,북가좌동,서대문구,제2종일반주거,4,집합,1,,11410,,,1
"59,500",,195.12,제2종근린생활,1987,2020,126.1,북가좌동,서대문구,제2종일반주거,4,일반,26,,11410,,,
"78,000",,48.78,제2종근린생활,0000,2020,,남가좌동,서대문구,제3종일반주거,4,집합,7,,11410,,,
"14,000",,25.46,제2종근린생활,1966,2020,,남가좌동,서대문구,일반상업,4,집합,11,,11410,,,1
"11,000",,20.07,제2종근린생활,1966,2020,,남가좌동,서대문구,일반상업,4,집합,17,,11410,,,3
"40,000",,141.19,제2종근린생활,1992,2020,,충정로2가,서대문구,제3종일반주거,5,집합,20,,11410,,,1
"6,000",,20.18,제1종근린생활,1992,2020,,충정로2가,서대문구,제3종일반주거,5,집합,20,,11410,,,1
"205,000",,323.21,제2종근린생활,2002,2020,172.5,합동,서대문구,제3종일반주거,5,일반,22,,11410,,,
"14,000",,9.92,제1종근린생활,1964,2020,10,영천동,서대문구,일반상업,5,일반,19,,11410,,,
"28,500",,104.61,제2종근린생활,2018,2020,,북아현동,서대문구,제1종일반주거,5,집합,4,,11410,20.06.25,O,
"10,700",,20.88,제1종근린생활,2017,2020,,북아현동,서대문구,제1종일반주거,5,집합,7,,11410,,,
"17,787",,9.92,제1종근린생활,1941,2020,19.05,북아현동,서대문구,준주거,5,일반,11,,11410,,,
"23,200",,60.02,제2종근린생활,2009,2020,,홍제동,서대문구,제3종일반주거,5,집합,4,,11410,,,3
"30,500",,113.01,제2종근린생활,1993,2020,,홍제동,서대문구,제3종일반주거,5,집합,19,,11410,,,3
"18,500",,22.04,판매,1992,2020,,홍제동,서대문구,제2종일반주거,5,집합,23,,11410,,,
"71,700",,32.61,제1종근린생활,2005,2020,,대현동,서대문구,일반상업,5,집합,8,,11410,,,
"680,000",,386.41,제2종근린생활,1966,2020,311.1,대현동,서대문구,일반상업,5,일반,8,,11410,,,
"116,540",,152.47,제1종근린생활,1984,2020,,대현동,서대문구,일반상업,5,집합,13,,11410,,,
"19,000",,41.82,업무,2001,2020,,대현동,서대문구,일반상업,5,집합,18,,11410,,,17
"560,000",,1256.04,숙박,1992,2020,273,대현동,서대문구,일반상업,5,일반,20,,11410,,,
"160,000",,103,제1종근린생활,1967,2020,57.9,대현동,서대문구,일반상업,5,일반,20,,11410,,,
"17,500",,34.2,업무,2001,2020,,대현동,서대문구,일반상업,5,집합,23,,11410,,,11
"7,500",,8.34,제1종근린생활,2018,2020,,대신동,서대문구,제3종일반주거,5,집합,15,,11410,,,1
"5,000",,5.56,제1종근린생활,2018,2020,,대신동,서대문구,제3종일반주거,5,집합,15,,11410,,,1
"580,000",,799.9,제1종근린생활,1978,2020,253.2,창천동,서대문구,준주거,5,일반,13,,11410,,,
"12,800",,28.49,업무,2000,2020,,창천동,서대문구,일반상업,5,집합,17,,11410,,,10
"324,712",,455.93,제1종근린생활,1990,2020,61.55,창천동,서대문구,일반상업,5,일반,20,,11410,,,
"340,000",,198.52,제2종근린생활,1973,2020,229.4,창천동,서대문구,제3종일반주거,5,일반,22,,11410,,,
"10,000,000",,11586.32,제1종근린생활,1986,2020,1818,창천동,서대문구,일반상업,5,일반,29,,11410,,,
"1,194,090",,1170.69,제2종근린생활,1981,2020,458,창천동,서대문구,제3종일반주거,5,일반,29,,11410,,,
"1,058,910",,1125.36,제2종근린생활,1982,2020,497.5,창천동,서대문구,제3종일반주거,5,일반,29,,11410,,,
"149,000",,429.25,제2종근린생활,2010,2020,200,연희동,서대문구,제2종일반주거,5,일반,29,,11410,,,
"41,500",,89.83,제2종근린생활,2019,2020,,연희동,서대문구,제3종일반주거,5,집합,29,,11410,,,
"25,000",,108.2,제2종근린생활,1993,2020,,홍은동,서대문구,제3종일반주거,5,집합,18,,11410,,,
"29,000",,23.22,제1종근린생활,1996,2020,,북가좌동,서대문구,제3종일반주거,5,집합,11,,11410,,,
"25,379",,66.6,제1종근린생활,1983,2020,,남가좌동,서대문구,준주거,5,집합,4,,11410,,,
"44,621",,117.09,제1종근린생활,1983,2020,,남가좌동,서대문구,준주거,5,집합,4,,11410,,,
"140,100",,213.54,제2종근린생활,1993,2020,,충정로3가,서대문구,제2종일반주거,6,집합,30,,11410,,,1
"98,000",,34.42,제1종근린생활,1971,2020,64.1,영천동,서대문구,준주거,6,일반,29,,11410,,,
"110,000",,52.89,제1종근린생활,1942,2020,107.1,북아현동,서대문구,준주거,6,일반,18,,11410,,,
"28,300",,104.61,제2종근린생활,2018,2020,,북아현동,서대문구,제1종일반주거,6,집합,20,,11410,,,
"235,000",,391.65,제2종근린생활,2008,2020,143.8,북아현동,서대문구,제2종일반주거,6,일반,23,,11410,,,
"235,000",,391.65,제2종근린생활,2008,2020,143.8,북아현동,서대문구,제2종일반주거,6,일반,23,,11410,,,
"9,500",,20.8,판매,2000,2020,,홍제동,서대문구,제3종일반주거,6,집합,8,,11410,,,
"11,000",,32.01,제2종근린생활,1993,2020,,홍제동,서대문구,제3종일반주거,6,집합,13,,11410,,,3
"18,000",,63.53,제2종근린생활,1993,2020,,홍제동,서대문구,제3종일반주거,6,집합,22,,11410,,,3
"8,549",,10.2,제2종근린생활,2007,2020,,대현동,서대문구,일반상업,6,집합,24,,11410,,,2
"5,552",,6.71,제2종근린생활,2007,2020,,대현동,서대문구,일반상업,6,집합,24,,11410,,,2
"22,022",,27.47,제2종근린생활,2007,2020,,대현동,서대문구,일반상업,6,집합,24,,11410,,,2
"5,877",,7.1,제2종근린생활,2007,2020,,대현동,서대문구,일반상업,6,집합,24,,11410,,,2
"24,700",,53.36,제1종근린생활,2015,2020,,대현동,서대문구,일반상업,6,집합,29,,11410,,,2
"163,900",,45.85,제1종근린생활,1960,2020,104.8,창천동,서대문구,제2종일반주거,6,일반,17,,11410,,,
"318,000",,494.58,제2종근린생활,1990,2020,206.6,창천동,서대문구,제3종일반주거,6,일반,17,,11410,,,
"25,500",,31.47,제2종근린생활,2020,2020,,창천동,서대문구,준주거,6,집합,30,,11410,,,3
"514,000",,1496.71,제2종근린생활,1998,2020,323.6,연희동,서대문구,제3종일반주거,6,일반,4,,11410,,,
"386,910",,407.46,제2종근린생활,2006,2020,328.9,연희동,서대문구,제1종일반주거,6,일반,10,,11410,,,
"25,700",,81.56,업무,2019,2020,,연희동,서대문구,제2종일반주거,6,집합,27,,11410,,,
"460,000",,874.8,제2종근린생활,1985,2020,375.9,연희동,서대문구,제3종일반주거,6,일반,29,,11410,,,
"14,000",,72.78,업무,2009,2020,,홍은동,서대문구,제3종일반주거,6,집합,15,,11410,,,
"46,000",,61.41,제2종근린생활,2001,2020,,북가좌동,서대문구,제3종일반주거,6,집합,1,,11410,,,5
"32,000",,53.56,제1종근린생활,2016,2020,,북가좌동,서대문구,제2종일반주거,6,집합,12,,11410,,,1
"358,000",,658.83,제2종근린생활,1980,2020,343.1,남가좌동,서대문구,제2종일반주거,6,일반,1,,11410,,,
"26,800",,109.92,제1종근린생활,1969,2020,44.16,남가좌동,서대문구,준주거,6,일반,6,,11410,,,
"6,500",,9.92,제1종근린생활,1966,2020,,남가좌동,서대문구,일반상업,6,집합,10,,11410,,,
"18,000",,22.24,제2종근린생활,2013,2020,,옥천동,서대문구,제3종일반주거,7,집합,17,,11410,,,2
"35,000",,11.55,제1종근린생활,2013,2020,,옥천동,서대문구,제3종일반주거,7,집합,17,,11410,,,1
"210,000",,218.96,제1종근린생활,1967,2020,66.1,북아현동,서대문구,근린상업,7,일반,31,,11410,,,
"4,300",,17.5,제1종근린생활,1993,2020,,홍제동,서대문구,제3종일반주거,7,집합,9,,11410,,,1
"190,000",,119.64,제2종근린생활,1995,2020,81,대현동,서대문구,일반상업,7,일반,7,,11410,,,
"16,000",,28.9,업무,2001,2020,,대현동,서대문구,일반상업,7,집합,21,,11410,,,12
"78,000",,57.6,제1종근린생활,2018,2020,,대현동,서대문구,일반상업,7,집합,29,,11410,,,1
"15,700",,29.24,업무,2000,2020,,창천동,서대문구,일반상업,7,집합,8,,11410,,,17
"14,000",,28.49,업무,2000,2020,,창천동,서대문구,일반상업,7,집합,11,,11410,,,12
"14,000",,5.48,제1종근린생활,1993,2020,,창천동,서대문구,제2종일반주거,7,집합,22,,11410,,,1
"16,000",,38.43,제1종근린생활,2007,2020,,연희동,서대문구,제3종일반주거,7,집합,1,,11410,,,2
"14,500",,25.53,제2종근린생활,2003,2020,,연희동,서대문구,제3종일반주거,7,집합,6,,11410,,,2
"360,000",,594.29,제1종근린생활,2018,2020,220.2,홍은동,서대문구,제2종일반주거,7,일반,7,,11410,,,
"15,000",,59.28,업무,2008,2020,,북가좌동,서대문구,제2종일반주거,7,집합,19,,11410,20.08.02,O,
"12,000",,63,제2종근린생활,2000,2020,,북가좌동,서대문구,제2종일반주거,7,집합,21,,11410,,,5
"59,700",,24.91,제2종근린생활,2018,2020,,남가좌동,서대문구,제3종일반주거,7,집합,18,,11410,,,
"107,000",,52.97,제2종근린생활,2015,2020,,남가좌동,서대문구,제2종일반주거,7,집합,23,,11410,,,
"13,586",,12.1,제1종근린생활,1966,2020,9.06,충정로2가,서대문구,준주거,8,일반,8,,11410,,,
"353,000",,492.42,제2종근린생활,2003,2020,239.4,충정로2가,서대문구,제3종일반주거,8,일반,27,,11410,,,
"150,000",,160.06,제1종근린생활,1964,2020,62.5,영천동,서대문구,일반상업,8,일반,19,,11410,,,
"144,000",,180.89,제1종근린생활,1975,2020,89.3,영천동,서대문구,일반상업,8,일반,19,,11410,,,
"400,000",,550.71,제2종근린생활,1987,2020,206.5,북아현동,서대문구,준주거,8,일반,6,,11410,20.09.28,O,
"400,000",,550.71,제2종근린생활,1987,2020,206.5,북아현동,서대문구,준주거,8,일반,6,,11410,,,
"225,774",,419.39,제2종근린생활,1984,2020,,북아현동,서대문구,준주거,8,집합,26,,11410,,,
"94,314",,369.18,제2종근린생활,1984,2020,,북아현동,서대문구,준주거,8,집합,26,,11410,,,
"37,094",,51.7,제2종근린생활,1976,2020,,홍제동,서대문구,제3종일반주거,8,집합,6,,11410,,,2
"18,775",,34.48,제1종근린생활,1976,2020,,홍제동,서대문구,제3종일반주거,8,집합,6,,11410,,,1
"19,487",,103.44,제1종근린생활,1976,2020,,홍제동,서대문구,제3종일반주거,8,집합,6,,11410,,,
"18,775",,34.48,제1종근린생활,1976,2020,,홍제동,서대문구,제3종일반주거,8,집합,6,,11410,,,1
"18,775",,34.48,제1종근린생활,1976,2020,,홍제동,서대문구,제3종일반주거,8,집합,6,,11410,,,1
"37,094",,51.74,제2종근린생활,1976,2020,,홍제동,서대문구,제3종일반주거,8,집합,6,,11410,,,2
"22,000",,22.04,제2종근린생활,1992,2020,12.47,홍제동,서대문구,제2종일반주거,8,일반,18,,11410,,,
"221,230",,29.75,제1종근린생활,1948,2020,81.3,대현동,서대문구,일반상업,8,일반,5,,11410,21.06.25,O,
"786,280",,264.45,제1종근린생활,,2020,236.3,대현동,서대문구,준주거,8,일반,20,,11410,21.06.25,O,
"33,679",,113.49,제1종근린생활,2007,2020,,대현동,서대문구,일반상업,8,집합,21,,11410,,,
"16,000",,28.9,업무,2001,2020,,대현동,서대문구,일반상업,8,집합,22,,11410,,,7
"6,500",,13.9,제1종근린생활,2018,2020,,대신동,서대문구,제3종일반주거,8,집합,10,,11410,,,1
"390,000",,608.7,제2종근린생활,1993,2020,217.6,창천동,서대문구,제2종일반주거,8,일반,1,,11410,,,
"880,000",,496.08,제2종근린생활,1990,2020,223,창천동,서대문구,제2종일반주거,8,일반,19,,11410,,,
"300,000",,80.85,제2종근린생활,1960,2020,90.25,창천동,서대문구,제3종일반주거,8,일반,20,,11410,,,
"260,000",,182.39,제2종근린생활,1966,2020,219.8,창천동,서대문구,제3종일반주거,8,일반,26,,11410,,,
"80,000",,99.47,제2종근린생활,1971,2020,136,연희동,서대문구,제1종일반주거,8,일반,28,,11410,,,
"157,000",,425.94,제2종근린생활,1997,2020,170.9,홍은동,서대문구,제3종일반주거,8,일반,1,,11410,,,
"157,000",,425.94,제2종근린생활,1997,2020,170.9,홍은동,서대문구,제3종일반주거,8,일반,1,,11410,,,
"17,000",,29.96,제2종근린생활,2017,2020,,홍은동,서대문구,제2종일반주거,8,집합,20,,11410,,,1
"71,000",,90.94,제2종근린생활,1972,2020,195,홍은동,서대문구,제2종일반주거,8,일반,20,,11410,,,
"17,000",,29.25,제1종근린생활,2009,2020,,홍은동,서대문구,제3종일반주거,8,집합,25,,11410,,,
"6,000",,10.8,제2종근린생활,1996,2020,,북가좌동,서대문구,제3종일반주거,8,집합,14,,11410,,,1
"186,666",,426.83,제1종근린생활,1976,2020,154,남가좌동,서대문구,일반상업,8,일반,1,,11410,,,
"72,000",,13.95,제2종근린생활,,2020,36,미근동,서대문구,일반상업,9,일반,10,,11410,20.12.10,O,
"70,000",,69.27,제2종근린생활,2018,2020,,북아현동,서대문구,제2종일반주거,9,집합,14,,11410,,,
"35,000",,32.79,제2종근린생활,2015,2020,,북아현동,서대문구,제2종일반주거,9,집합,14,,11410,,,
"452,419",,779.06,제1종근린생활,1976,2020,273.1,북아현동,서대문구,준주거,9,일반,22,,11410,,,
"11,900",,16.75,제2종근린생활,2015,2020,,북아현동,서대문구,제2종일반주거,9,집합,22,,11410,,,
"100,000",,29.75,제2종근린생활,1946,2020,45.7,북아현동,서대문구,준주거,9,일반,23,,11410,,,
"400,000",,550.71,제2종근린생활,1987,2020,206.5,북아현동,서대문구,준주거,9,일반,28,,11410,,,
